ra,dec,Vhel,Vhel_error,mem
15.011875,-33.69994444,130.8,1.6,0.999
15.016875,-33.88791667,122.5,4.6,1
15.02375,-33.86444444,126.8,3.4,0.999
14.99945833,-33.80372222,105.5,2.5,0.999
14.99416667,-33.79361111,116.9,1.4,1
14.99666667,-33.77802778,113.3,0.6,0.998
14.96929167,-33.85444444,114.8,1,0.987
14.95558333,-33.76572222,108.8,1.2,0.994
15.018875,-33.74708333,113.7,1.4,1
15.01679167,-33.73547222,121.7,2.6,1
15.047375,-33.67019444,110,1.9,1
15.05579167,-33.69877778,109.5,2.5,1
15.05108333,-33.70225,106.6,0.8,1
15.05625,-33.70886111,109.6,0.8,0.999
15.05445833,-33.71316667,120.9,1.8,1
15.10145833,-33.74577778,120.6,2.2,1
15.06916667,-33.66,108.8,2.8,1
15.095625,-33.67077778,117.8,1.6,0.998
15.075125,-33.67791667,111.4,2.8,1
15.082375,-33.70727778,115.1,4,1
15.09345833,-33.72138889,111.9,1.8,1
15.095625,-33.85108333,111.6,4,1
15.06625,-33.79094444,108.1,2.7,1
15.04025,-33.85902778,108.7,5.6,1
15.02966667,-33.81797222,120,3.6,1
15.024125,-33.76413889,108,1.7,1
15.02754167,-33.75994444,108.5,1.4,1
15.09258333,-33.6115,104.5,1.3,1
15.09066667,-33.64711111,114.8,1.1,1
15.09929167,-33.64972222,109.4,1.4,1
15.12020833,-33.66891667,110.1,2.6,1
15.13183333,-33.69188889,107.8,2,1
15.11666667,-33.71183333,113.6,0.9,1
15.12391667,-33.72033333,125.8,1.7,1
15.14979167,-33.63666667,113.4,0.5,1
15.126125,-33.65508333,104.8,3.5,1
15.16775,-33.69655556,122.8,3,1
15.17116667,-33.70422222,117.8,2,1
15.17629167,-33.72552778,119.5,1.7,1
15.1505,-33.72380556,104.2,1.6,1
15.13404167,-33.74119444,102.8,2.4,1
15.15241667,-33.81558333,110.6,1.1,1
15.15183333,-33.79402778,109,2.3,1
15.13758333,-33.7925,98.7,1.1,1
15.1355,-33.77955556,119.4,1.6,1
15.15895833,-33.77061111,106.7,1,0.999
15.14645833,-33.7615,102,1.1,1
15.16345833,-33.75880556,96.8,1.1,0.995
15.102375,-33.84772222,112.3,1.4,0.999
15.12904167,-33.84877778,111.7,2.4,0.999
15.12166667,-33.83052778,110.2,3.2,0.993
15.11308333,-33.82077778,119.8,1.2,1
15.11241667,-33.80866667,111.7,3.5,1
15.11608333,-33.79391667,106.9,2.9,1
15.20408333,-33.6725,119.3,2.2,1
15.28454167,-33.65322222,110.8,1.7,1
15.26691667,-33.67205556,116,4.1,0.999
15.22854167,-33.70363889,99.6,3.5,1
15.24616667,-33.72416667,101.8,4.3,1
15.311875,-33.81627778,114,4.2,1
15.31420833,-33.77919444,113.6,3.7,0.998
15.155125,-33.88591667,114.5,3.9,0.999
15.238625,-33.84669444,124.9,2.3,1
15.21583333,-33.84222222,110.3,1.5,1
15.18620833,-33.83427778,113.1,1.8,1
15.25433333,-33.78619444,110.2,1.3,1
15.22066667,-33.75366667,117.3,1.3,1
14.977875,-33.71308333,125.4,8.2,1
14.98716667,-33.69902778,113.3,6.4,0.999
15.10133333,-33.61519444,123,2.2,1
15.10495833,-33.69613889,108.3,3.5,1
15.19141667,-33.60130556,95.1,5,0.999
15.04420833,-33.81711111,106.1,9.5,1
14.97183333,-33.79766667,89,6.4,0.998
15.03745833,-33.82630556,96,2.8,0.989
15.013625,-33.79566667,111,4.3,1
15.246,-33.85325,107.5,0.9,1
15.05320833,-33.64822222,92.3,5.5,0.999
15.08866667,-33.66891667,107.8,4.8,1
14.99095833,-33.72016667,104,4.5,1
15.06729167,-33.61905556,100.8,5.8,0.999
14.969875,-33.69794444,105.2,6.4,1
14.98441667,-33.67536111,128.3,1,1
14.99270833,-33.67502778,106.5,3.8,1
14.99908333,-33.67494444,87.2,3.8,0.991
15.00020833,-33.68247222,111,1.5,1
15.0155,-33.68127778,102,1.2,1
15.02816667,-33.71811111,119,1.4,1
15.031,-33.72219444,103.3,1,1
14.99991667,-33.84852778,107,5.5,1
15.01845833,-33.78080556,121.1,1.1,1
15.05483333,-33.77161111,107.6,1.9,1
14.941875,-33.76002778,109.5,3,1
14.934,-33.75697222,101.8,9.5,1
14.95179167,-33.71525,109.9,2.3,1
15.03529167,-33.70105556,118.4,1,1
15.04245833,-33.71108333,126.6,4.2,1
15.069375,-33.73475,115.5,11.9,1
15.08404167,-33.66238889,116.5,3.7,1
15.09170833,-33.66336111,115.2,2.5,1
15.06470833,-33.71025,105.9,6.1,1
15.08908333,-33.72494444,111.5,1.1,0.997
15.08458333,-33.84280556,117.3,8.4,1
15.05225,-33.81711111,109.9,3.2,1
15.082375,-33.7675,100.8,4.6,1
15.05266667,-33.88594444,138.7,1.8,0.996
15.046875,-33.82405556,111.4,5.4,0.999
15.04895833,-33.80880556,108.2,6.9,0.998
15.05679167,-33.76747222,95.2,9.5,0.998
15.06358333,-33.76386111,124.9,5.1,1
15.11066667,-33.60147222,93,1,0.996
15.10025,-33.66061111,104.9,6.2,1
15.09404167,-33.67913889,94.5,8.2,0.999
15.10404167,-33.735,113.1,2.3,1
15.13554167,-33.615,113.2,1,1
15.14666667,-33.62975,121.6,1.2,1
15.15,-33.65044444,105.6,3.1,1
15.15841667,-33.68477778,114,4.9,1
15.18770833,-33.64327778,88.8,1.1,0.995
15.14966667,-33.70983333,123.1,1.1,1
15.13770833,-33.71730556,122.7,3.2,1
15.19979167,-33.70227778,116.5,3,1
15.32433333,-33.72269444,128.8,5.5,0.999
15.13404167,-33.83377778,114.5,1.2,0.999
15.13770833,-33.81116667,103.4,9.7,1
13.94308333,-33.50661111,120.1,4,0.992
14.03608333,-33.46019444,113.4,0.4,0.997
