ra,dec,Vhel,Vhel_error,mem
152.17875,12.396,280.4,2.1,1
152.0062083,12.27452778,260.1,2,1
152.024375,12.233,285.9,2,1
152.0051667,12.3555,279.1,2.1,1
151.9962917,12.28822222,307.2,2.8,1
152.213125,12.24355556,276.1,2.1,1
152.2299583,12.28072222,283.4,2.1,1
152.2307083,12.33372222,280.4,2.1,1
151.9968333,12.34336111,284,2,1
151.9999583,12.3525,260.9,5,1
152.198,12.39483333,275,2.1,1
152.2265,12.26172222,288.9,1.9,1
151.9887917,12.307,295,1.9,1
152.2338333,12.27558333,290.9,1.9,1
152.1982917,12.39922222,286.9,2,1
152.216625,12.38094444,279.7,2,1
152.2391667,12.28886111,298.3,1.9,1
151.9815417,12.32202778,284.1,3.7,1
152.006375,12.38511111,273.1,3.1,1
152.2447083,12.31002778,276.9,2,1
152.1817917,12.41894444,276.3,1.7,1
151.98225,12.33636111,296.8,2.1,1
152.2141667,12.39330556,292.9,1.8,1
151.999,12.37788889,273.2,2,1
152.2203333,12.22863889,266.1,2,1
152.2447083,12.33713889,274,2,1
152.0132917,12.40066667,295.2,7.6,1
152.2302917,12.38355556,279.8,2,1
152.2312917,12.23375,281.7,2.6,1
151.9861667,12.24508333,265.7,2,1
152.2371667,12.37536111,273.4,1.9,1
152.0075,12.21247222,274.2,1.9,1
151.9705417,12.33905556,295.1,2.1,1
152.1780417,12.43677778,279.6,2.1,1
152.2530833,12.2635,266.2,2.5,1
152.2564583,12.36122222,272.1,2.5,1
152.1857083,12.17608333,283.7,2,1
152.2449167,12.38694444,297.1,1.8,1
151.9615,12.27113889,294.5,2,1
152.2679167,12.33313889,286.6,1.8,1
151.958875,12.26952778,282.3,1.8,1
152.2673333,12.34605556,284.8,2.7,1
152.271625,12.33233333,285,3.1,1
151.9655417,12.37402778,273.1,5,1
152.2715,12.33725,283.1,2,1
152.28125,12.31061111,286.4,2,1
152.2684583,12.23538889,274,2.1,1
151.9440833,12.34883333,294.7,1.7,1
151.9539167,12.39036111,296.4,1.9,1
151.932125,12.32855556,271.3,1.9,1
151.9424583,12.37944444,295.8,2.2,1
152.3073333,12.28961111,294.8,2.8,1
151.918375,12.33986111,276.3,3,1
151.914625,12.28183333,294.8,2.8,1
152.3122917,12.30952778,260.8,2,1
152.2860417,12.40594444,268,2,1
152.3160417,12.28838889,274.7,2,1
151.9082083,12.29566667,284,1.8,1
152.3159167,12.26252778,272.8,3,1
151.920375,12.21758333,281,2.1,1
152.3315,12.35608333,274.8,2,1
152.3308333,12.36602778,290.2,3.2,1
152.3463333,12.29941667,275,2,1
151.91075,12.19125,268.2,3.4,1
151.8951667,12.21211111,282.3,2.2,1
151.876875,12.359,298,2,1
