ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
39.689871,0.078932,-34.695921,0.098340,0.399758,0.148356,-0.775205,0.203177,-0.105007,0.149704,-0.701434,-0.212122,1047.659963,18.137815,372.502105,18.923567,999.467048,17.262499,1.661068,0.785751,0.875317
39.717008,0.481042,-34.611201,0.558507,-0.387052,1.006296,0.072660,1.267040,0.720403,0.831291,0.866607,-0.314458,113.713598,20.548834,74.113419,20.676645,91.586874,19.857336,0.819309,0.127811,0.691498
39.580434,0.104125,-34.561991,0.145097,0.338090,0.197881,-0.419954,0.292769,-0.218933,0.220130,-0.994562,-0.186329,578.852100,18.781946,242.627223,19.389040,539.379602,17.932184,1.456856,0.607094,0.849762
39.582119,0.137299,-34.691960,0.172261,0.445744,0.257751,-0.145669,0.359236,0.073841,0.264007,0.279695,-0.181581,449.421933,19.056730,225.291245,19.469528,375.953834,18.324083,1.145445,0.412798,0.732647
39.543502,0.284413,-34.821083,0.369431,-0.478910,0.529540,0.676448,0.750950,-0.663618,0.551117,-1.204132,-0.197560,188.694393,19.998968,111.835332,20.229940,176.403166,19.145655,1.084286,0.230972,0.853313
39.685879,0.069013,-34.709291,0.090901,0.306715,0.130786,-0.327904,0.184627,0.151748,0.136753,1.109650,-0.241439,1032.779249,18.153347,371.848112,18.925474,1000.240549,17.261660,1.663815,0.772127,0.891687
39.769473,0.091148,-34.791286,0.118239,0.407309,0.169343,-0.407932,0.237778,0.023085,0.171429,0.134662,-0.172543,860.804428,18.351105,287.360255,19.205322,809.757684,17.491032,1.714291,0.854218,0.860073
39.308876,0.108959,-34.858564,0.146838,0.304209,0.202997,-0.031463,0.292677,0.013290,0.214100,0.062072,-0.348216,604.668175,18.734573,273.918476,19.257336,547.187111,17.916580,1.340755,0.522762,0.817993
39.600325,0.476551,-34.962883,0.593114,-0.378952,0.868969,-0.711983,1.203520,1.046525,0.896970,1.166734,-0.087739,106.863984,20.616287,91.256324,20.450731,103.455436,19.725037,0.725695,-0.165556,0.891251
39.793785,0.117178,-34.846478,0.153407,0.530015,0.216886,0.085724,0.308352,-0.260853,0.224951,-1.159597,-0.226982,484.297615,18.975584,201.338980,19.591568,409.473361,18.231356,1.360212,0.615984,0.744228
39.836365,0.072183,-34.883271,0.097831,0.296232,0.136811,-0.624482,0.191799,-0.196872,0.143158,-1.375210,-0.216073,1107.142045,18.077858,405.094366,18.832499,1076.136664,17.182251,1.650248,0.754641,0.895607
39.769400,0.106134,-34.715440,0.142943,0.513549,0.203850,-0.610555,0.295787,0.406675,0.215750,1.884932,-0.237223,582.187497,18.775709,244.331338,19.381441,544.646955,17.921633,1.459808,0.605732,0.854076
39.723437,0.105065,-34.755732,0.134048,-0.048327,0.193587,-0.335117,0.267576,-0.168203,0.200863,-0.837403,-0.145297,657.471128,18.643675,265.997928,19.289192,598.014565,17.820141,1.469051,0.645517,0.823534
39.723437,0.105065,-34.755732,0.134048,-0.048327,0.193587,-0.335117,0.267576,-0.168203,0.200863,-0.837403,-0.145297,657.471128,18.643675,265.997928,19.289192,598.014565,17.820141,1.469051,0.645517,0.823534
39.771535,0.079365,-34.726986,0.105325,0.515809,0.150524,-0.844746,0.214490,-0.033063,0.157595,-0.209796,-0.206589,957.014492,18.236069,411.108426,18.816498,843.879558,17.446218,1.370279,0.580429,0.789850
39.633568,0.148062,-34.542241,0.216166,0.331468,0.287125,-0.881546,0.438004,-0.351573,0.309096,-1.137424,-0.155897,309.903474,19.460300,146.268119,19.938515,265.424155,18.702068,1.236446,0.478214,0.758232
39.773993,0.219907,-34.727139,0.285758,0.174695,0.414544,-0.732631,0.591439,0.652258,0.428869,1.520879,-0.132026,223.173586,19.816759,121.849364,20.136829,196.722361,19.027287,1.109543,0.320070,0.789473
39.665248,0.091680,-34.702998,0.118356,0.483144,0.177191,-0.389849,0.245861,-0.077208,0.178661,-0.432150,-0.250481,790.674113,18.443373,304.062032,19.143982,762.473742,17.556358,1.587624,0.700609,0.887014
39.688078,0.357114,-34.807044,0.456418,0.145133,0.675444,0.775762,0.939900,-0.508665,0.722529,-0.704007,-0.195571,153.140592,20.225639,310.996984,19.119497,268.160425,18.690933,0.428564,-1.106142,1.534706
39.688078,0.357114,-34.807044,0.456418,0.145133,0.675444,0.775762,0.939900,-0.508665,0.722529,-0.704007,-0.195571,153.140592,20.225639,310.996984,19.119497,268.160425,18.690933,0.428564,-1.106142,1.534706
39.521532,0.117469,-34.735387,0.151337,-0.036868,0.213905,-0.336297,0.304345,-0.116889,0.234231,-0.499033,-0.223748,577.535460,18.784420,286.855130,19.207232,519.155423,17.973677,1.233555,0.422812,0.810743
39.893241,0.214066,-34.789880,0.283929,0.469281,0.398581,0.735303,0.548137,0.642148,0.416593,1.541430,-0.347128,249.932424,19.693810,124.635758,20.112282,211.106744,18.950665,1.161617,0.418472,0.743145
39.634860,0.086036,-34.723371,0.108625,0.428230,0.156367,-0.259378,0.221350,-0.101413,0.169053,-0.599889,-0.157561,767.371440,18.475851,331.381214,19.050568,709.002841,17.635300,1.415268,0.574717,0.840551
39.650464,0.239617,-34.702923,0.309449,0.752185,0.448141,-0.736620,0.639392,-0.023546,0.486140,-0.048435,-0.246796,210.343647,19.881042,100.992102,20.340670,176.180638,19.147024,1.193645,0.459627,0.734018
39.690397,0.210384,-34.644708,0.273952,0.829023,0.398721,-1.998118,0.578081,0.566218,0.422812,1.339170,-0.207429,233.481508,19.767735,122.106638,20.134541,202.195804,18.997490,1.137051,0.366806,0.770245
39.764830,0.499437,-34.829831,0.683120,0.973167,0.953524,-0.614627,1.332618,-1.294270,1.080072,-1.198318,-0.297259,101.210638,20.675301,76.668502,20.639845,88.851750,19.890255,0.749590,-0.035456,0.785046
39.712180,0.071367,-34.759831,0.093220,0.558444,0.132903,-0.551841,0.188122,0.221912,0.143001,1.551822,-0.185483,1117.647842,18.067604,428.220000,18.772221,1038.709040,17.220686,1.551535,0.704617,0.846918
39.741438,0.429238,-34.729678,0.525009,0.417437,0.829519,-1.243746,1.103070,-0.573790,0.768753,-0.746390,-0.007738,127.025164,20.428640,80.192177,20.591059,114.805357,19.612015,0.979044,0.162418,0.816626
39.675747,0.070418,-34.794579,0.091182,0.481734,0.134087,-0.341300,0.186242,0.358089,0.142584,2.511423,-0.261889,1285.533930,17.915657,433.819319,18.758116,1288.967935,16.986315,1.771801,0.842459,0.929342
39.679524,0.357777,-34.812481,0.429619,0.605831,0.697020,-0.580045,0.902520,1.114295,0.659635,1.689260,-0.162891,143.003304,20.300001,150.897584,19.904682,174.621857,19.156673,0.748009,-0.395319,1.143328
39.720688,0.055117,-34.783726,0.071557,0.349878,0.101373,-0.639165,0.140605,-0.126408,0.109145,-1.158165,-0.166657,1512.838466,17.738884,565.708977,18.469906,1436.512233,16.868647,1.601259,0.731022,0.870237
39.589810,0.299195,-34.964496,0.400131,0.864298,0.547091,-0.788357,0.808348,-0.225081,0.563174,-0.399665,-0.143290,169.863002,20.113119,85.189125,20.525427,167.673914,19.200756,1.324671,0.412308,0.912363
39.752265,0.196140,-34.658972,0.258885,0.445958,0.377647,-1.279233,0.536368,-0.270266,0.385884,-0.700381,-0.220016,263.564334,19.636148,127.226064,20.089949,226.894334,18.872360,1.217588,0.453800,0.763788
39.675239,1.272026,-34.555637,1.262548,-0.497757,2.531592,2.204498,2.938092,-1.178426,1.269536,-0.928234,0.562894,87.667227,20.831272,nan,nan,nan,nan,nan,nan,nan
39.791481,0.204896,-34.843477,0.266583,0.172217,0.387250,0.175333,0.523699,-0.566590,0.392872,-1.442175,-0.217106,241.454541,19.731277,133.768863,20.035501,212.256083,18.944769,1.090733,0.304224,0.786509
39.669176,0.071702,-34.891894,0.093332,0.225582,0.131614,-0.476907,0.190148,0.285928,0.134706,2.122605,-0.213385,1152.517539,18.034246,398.679133,18.849829,1190.974027,17.072165,1.777664,0.815582,0.962082
39.698150,0.120446,-34.773679,0.162830,0.321753,0.223657,-0.559681,0.328654,-0.556640,0.239017,-2.328874,-0.189391,497.165845,18.947113,226.117566,19.465553,430.546113,18.176870,1.288683,0.518440,0.770243
39.628698,0.184931,-34.538046,0.251052,0.826682,0.359477,-0.218710,0.524248,0.184625,0.369327,0.499895,-0.181432,236.843309,19.752213,110.882857,20.239227,198.680626,19.016531,1.222696,0.487015,0.735682
39.666511,0.119466,-34.736508,0.153151,0.092328,0.223886,0.073693,0.318264,-0.151353,0.233941,-0.646969,-0.214421,502.053277,18.936491,242.776714,19.388371,468.151476,18.085955,1.302416,0.451880,0.850536
39.817276,0.063198,-34.866302,0.082749,0.382281,0.121648,-0.567869,0.162456,0.047380,0.118616,0.399439,-0.215469,1377.772205,17.840422,510.995227,18.580345,1325.772195,16.955748,1.624598,0.739923,0.884674
39.821086,0.773553,-34.810339,0.861853,0.427605,1.616036,-0.152939,1.660978,3.327021,1.035049,3.214362,-0.378143,115.604938,20.530924,82.339309,20.562370,93.251242,19.837784,0.724586,0.031446,0.693140
39.683838,0.078508,-34.762194,0.103376,0.382793,0.144436,-0.167582,0.209971,0.218176,0.158791,1.373980,-0.161767,826.970871,18.394640,335.296637,19.037815,756.767729,17.564514,1.473301,0.643175,0.830126
39.683838,0.078508,-34.762194,0.103376,0.382793,0.144436,-0.167582,0.209971,0.218176,0.158791,1.373980,-0.161767,826.970871,18.394640,335.296637,19.037815,756.767729,17.564514,1.473301,0.643175,0.830126
39.806184,0.235539,-34.694092,0.320142,0.660112,0.437963,-0.028840,0.658499,0.260254,0.479405,0.542869,-0.126221,208.392872,19.891159,116.811668,20.182673,176.890466,19.142658,1.040014,0.291513,0.748501
39.914297,0.101282,-34.810694,0.139309,0.388971,0.184873,-0.145911,0.265365,0.291112,0.209205,1.391515,-0.272385,638.173291,18.676020,270.468458,19.271097,585.561362,17.842989,1.428108,0.595078,0.833031
39.652381,1.291115,-34.604289,1.518457,0.041561,3.118760,-0.928833,3.710583,-1.114561,1.830585,-0.608855,-0.638752,85.037708,20.864336,53.789375,21.024647,69.764874,20.152828,0.871819,0.160311,0.711508
39.606865,0.476637,-34.591615,0.565605,0.470767,0.977506,0.164401,1.348752,-0.598281,0.818836,-0.730648,-0.276598,105.781551,20.627340,81.796449,20.569551,95.885084,19.807543,0.762009,-0.057789,0.819798
39.591320,0.619363,-34.775101,0.721202,-0.778198,1.148828,0.723577,1.585413,-0.559974,1.118276,-0.500748,-0.296492,90.868867,20.792328,65.782578,20.806110,98.515784,19.778156,1.027954,0.013783,1.014172
39.887891,0.183321,-34.789144,0.244882,0.276575,0.346320,0.673648,0.478388,0.378428,0.363628,1.040703,-0.310794,264.760667,19.631231,130.190538,20.064939,233.345696,18.841921,1.223019,0.433708,0.789310
39.796364,0.253716,-34.669771,0.350900,-0.386011,0.484439,-0.286575,0.715753,0.361183,0.524454,0.688684,-0.109579,188.704811,19.998909,113.373806,20.215107,153.047938,19.299850,0.915257,0.216198,0.699059
39.810208,0.073938,-34.690435,0.100471,0.442745,0.141083,-0.199652,0.204713,-0.122239,0.153769,-0.794953,-0.252491,1160.445327,18.026804,389.935041,18.873907,1172.940129,17.088730,1.785177,0.847103,0.938074
39.431268,0.196395,-34.920915,0.263594,0.374124,0.356261,0.303659,0.526201,-1.353562,0.403210,-3.356963,-0.191096,279.772193,19.571354,140.420603,19.982811,226.816523,18.872734,1.110077,0.411457,0.698620
