ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
153.585388,0.634056,-1.709938,0.529472,-0.342402,0.783698,-0.089701,0.710215,0.384200,0.663375,0.579160,-0.150697,152.792356,20.227114,91.786247,20.431599,94.798463,19.805893,0.625706,0.204485,0.421221
153.655985,0.295584,-1.666658,0.262932,0.569607,0.349132,-0.545917,0.322760,0.414244,0.325226,1.273709,-0.236694,338.370142,19.363886,159.694447,19.830318,247.697620,18.763090,1.067228,0.466433,0.600796
153.563032,0.267918,-1.657765,0.247431,-0.406065,0.309212,0.784710,0.308331,0.293930,0.300326,0.978704,-0.251422,372.220995,19.260365,171.281872,19.754263,278.214648,18.636946,1.117317,0.493898,0.623419
153.607041,0.545300,-1.660342,0.508674,0.232530,0.670824,-0.227363,0.673143,-0.737967,0.636701,-1.159048,-0.222389,154.376587,20.215914,80.248611,20.577448,89.614518,19.866949,0.710499,0.361534,0.348965
153.584417,0.390046,-1.617468,0.289726,-0.069737,0.428215,-0.564359,0.349041,-0.367967,0.410545,-0.896290,-0.113751,298.197247,19.501108,150.571042,19.894188,192.596027,19.036278,0.857910,0.393080,0.464830
153.496419,0.139886,-1.672568,0.127029,-0.346818,0.151760,0.042391,0.146418,0.235518,0.165925,1.419423,-0.206987,1051.154584,18.133200,458.861218,18.684340,821.105607,17.461899,1.222441,0.551140,0.671301
153.490543,0.644379,-1.666801,0.567210,-0.870160,0.687856,0.580469,0.647256,-0.172415,0.726214,-0.237417,-0.154938,161.156326,20.169249,94.395305,20.401167,106.711995,19.677362,0.723804,0.231918,0.491886
153.490543,0.644379,-1.666801,0.567210,-0.870160,0.687856,0.580469,0.647256,-0.172415,0.726214,-0.237417,-0.154938,161.156326,20.169249,94.395305,20.401167,106.711995,19.677362,0.723804,0.231918,0.491886
153.467623,0.450167,-1.647412,0.424859,-0.412212,0.487560,0.615186,0.510015,0.442719,0.470045,0.941866,-0.274402,278.504614,19.575285,123.334091,20.110834,209.688771,18.943958,1.166876,0.535549,0.631327
153.521339,0.583684,-1.616508,0.459061,-0.499225,0.613149,-0.401413,0.559042,-0.739876,0.587802,-1.258716,-0.079776,182.669989,20.033199,82.931149,20.541748,122.246396,19.529806,1.011942,0.508549,0.503393
153.521339,0.583684,-1.616508,0.459061,-0.499225,0.613149,-0.401413,0.559042,-0.739876,0.587802,-1.258716,-0.079776,182.669989,20.033199,82.931149,20.541748,122.246396,19.529806,1.011942,0.508549,0.503393
153.528045,0.613713,-1.614812,0.460036,0.411120,0.733795,-1.095972,0.628978,0.335688,0.711153,0.472034,0.009360,506.791731,18.925293,1183.656573,17.655478,2615.735622,16.203911,1.451567,-1.269815,2.721382
153.534972,0.324186,-1.597017,0.255783,-0.196858,0.362083,0.280824,0.321465,0.086449,0.352093,0.245529,-0.153972,369.440524,19.268505,206.731218,19.550028,260.166368,18.709768,0.840260,0.281523,0.558737
153.512149,0.240723,-1.609437,0.203223,-0.747125,0.289375,-0.090972,0.266925,-0.014120,0.294291,-0.047979,-0.096445,562.850844,18.811384,215.154303,19.506666,430.358409,18.163321,1.343346,0.695282,0.648064
153.512149,0.240723,-1.609437,0.203223,-0.747125,0.289375,-0.090972,0.266925,-0.014120,0.294291,-0.047979,-0.096445,562.850844,18.811384,215.154303,19.506666,430.358409,18.163321,1.343346,0.695282,0.648064
153.512822,0.596172,-1.609151,0.521121,-0.874707,0.686982,0.679903,0.648715,0.022915,0.700655,0.032706,-0.155314,164.541875,20.146675,84.338054,20.523483,104.504826,19.700054,0.823429,0.376808,0.446621
153.512822,0.596172,-1.609151,0.521121,-0.874707,0.686982,0.679903,0.648715,0.022915,0.700655,0.032706,-0.155314,164.541875,20.146675,84.338054,20.523483,104.504826,19.700054,0.823429,0.376808,0.446621
153.556638,0.371050,-1.579695,0.291389,0.344091,0.414827,-0.641144,0.361423,0.117098,0.401744,0.291474,-0.172693,339.595758,19.359961,143.441838,19.946852,249.428638,18.755529,1.191322,0.586891,0.604431
153.637114,0.014993,-1.591620,0.012132,-0.209558,0.018448,1.842074,0.015274,0.321057,0.017548,18.296013,-0.099109,413012.504901,11.647459,170107.790218,12.261732,346286.634960,10.899306,1.362426,0.614273,0.748153
153.639319,0.094593,-1.598584,0.074005,-0.213734,0.103709,-0.103139,0.092248,0.133942,0.106988,1.251931,-0.201236,2024.889307,17.421364,800.085720,18.080702,1783.769966,16.619549,1.461153,0.659338,0.801815
153.617100,0.666497,-1.580786,0.497548,-0.246730,0.727261,0.220598,0.582491,-1.674995,0.693917,-2.413824,-0.134809,159.934385,20.177513,109.457613,20.240427,104.078212,19.704496,0.535931,0.062914,0.473017
152.929844,0.119703,-2.076235,0.105324,-0.492378,0.139211,0.188177,0.132642,-0.065734,0.138979,-0.472974,-0.293541,1106.350582,18.077635,470.378078,18.657425,900.935847,17.361160,1.296265,0.579790,0.716475
152.929110,0.072113,-2.064047,0.064132,-0.476717,0.087601,-0.096663,0.083444,-0.039556,0.083823,-0.471901,-0.251604,2530.264905,17.179451,996.305049,17.842562,2196.546587,16.393545,1.449017,0.663111,0.785906
152.928639,0.242866,-1.999356,0.183601,-0.893032,0.279825,0.406751,0.216549,-0.384488,0.253538,-1.516490,-0.137448,494.853639,18.951176,214.740251,19.508759,380.686986,18.296476,1.212282,0.557583,0.654699
152.897638,0.173848,-1.970538,0.148667,-0.046971,0.192242,0.150845,0.181240,0.129261,0.194734,0.663783,-0.239230,793.986798,18.437834,334.415193,19.027826,638.144406,17.735598,1.292229,0.589993,0.702236
153.068103,0.221315,-1.914096,0.261152,-0.427145,0.241498,0.227553,0.299161,-0.153248,0.249022,-0.615398,-0.571563,739.282616,18.515341,340.549358,19.008093,560.996725,17.875494,1.132599,0.492752,0.639847
152.992310,0.314812,-1.956040,0.271568,-0.652249,0.333807,0.896374,0.339732,0.220750,0.358651,0.615501,-0.420734,390.468225,19.208403,165.877536,19.789074,282.580734,18.620039,1.169035,0.580671,0.588364
152.983091,0.195488,-1.957956,0.160967,-0.487345,0.214716,0.090772,0.192998,-0.122091,0.228080,-0.535299,-0.217475,682.717097,18.601765,288.357610,19.188713,544.974841,17.906954,1.281759,0.586948,0.694811
152.998397,0.549131,-1.914334,0.486414,-0.714113,0.528910,-0.398339,0.573965,0.193753,0.635658,0.304807,-0.454259,181.100625,20.042566,102.326370,20.313574,112.353778,19.621426,0.692148,0.271008,0.421141
152.921987,0.159649,-1.936100,0.119143,-0.464752,0.178120,0.003524,0.145192,0.149783,0.178017,0.841400,-0.100499,982.451821,18.206589,414.879572,18.793737,784.873908,17.510897,1.282841,0.587149,0.695692
