ra,dec,Vhel,Vhel_error,mem
40.356,-34.23161111,73.6,5.3,0.985
40.35783333,-34.24727778,65.7,0.4,0.993
40.3725,-34.25491667,64.8,0.4,0.993
40.40325,-34.38575,63,1.4,0.992
40.3945,-34.345,63.4,0.7,0.991
40.35533333,-34.33980556,34.6,0.6,0.95
40.36579167,-34.31672222,47.3,0.5,0.989
40.32970833,-34.30427778,61.7,0.6,0.994
40.35666667,-34.42075,65.9,0.9,0.981
40.31704167,-34.38525,39.3,1.2,0.975
40.31754167,-34.31838889,57.5,1.6,0.99
40.31120833,-34.31180556,37.5,0.7,0.98
40.30066667,-34.29819444,66.2,0.4,0.988
40.133,-34.38394444,61,1.8,0.992
40.30791667,-34.19166667,42.1,0.5,0.99
40.32316667,-34.21866667,53.9,0.4,0.955
40.07483333,-34.2375,53.8,10.7,0.991
40.09029167,-34.247,74.9,3.3,0.983
40.071875,-34.26047222,43.3,5.7,0.987
40.09408333,-34.26938889,60.6,3.4,0.994
40.08670833,-34.28172222,80.7,4.7,0.968
40.08645833,-34.30444444,41.1,2,0.982
40.05683333,-34.32127778,52.5,9.9,0.993
40.12716667,-34.16975,35.4,1.1,0.915
40.10333333,-34.19280556,56.8,3.5,0.994
40.11779167,-34.20830556,62.6,1.7,0.994
40.09770833,-34.21591667,52.5,0.9,0.995
40.10404167,-34.22744444,53.7,2,0.995
40.13933333,-34.25977778,42.8,1.2,0.991
40.12554167,-34.28758333,51.9,1.4,0.994
40.15095833,-34.36402778,64.1,6,0.987
40.09808333,-34.36108333,45.8,1,0.994
40.17395833,-34.16155556,67.8,1,0.977
40.152,-34.23205556,55.6,3.3,0.991
40.162,-34.23902778,58.6,1.8,0.987
40.17608333,-34.24177778,73.5,1.9,0.987
40.16504167,-34.24988889,50.1,1.7,0.994
40.17679167,-34.278,66.9,2,0.993
40.17629167,-34.28908333,69.4,5.1,0.988
40.21275,-34.18113889,72.3,1,0.983
40.197125,-34.19555556,55.1,0.8,0.993
40.225375,-34.21075,62,4.1,0.993
40.21129167,-34.22094444,67.3,1.6,0.989
40.20058333,-34.22572222,27,9.9,0.95
40.20308333,-34.23205556,62.5,3.8,0.991
40.224875,-34.25875,41.3,6.4,0.959
40.19691667,-34.33952778,53.5,11.2,0.991
40.19258333,-34.28933333,67.2,4.8,0.992
40.22683333,-34.23230556,59.6,2.7,0.993
40.23545833,-34.24794444,55,3.5,0.993
40.26045833,-34.25491667,40.4,3,0.983
40.25266667,-34.26530556,58.3,1.4,0.994
40.25666667,-34.27225,64.9,2.6,0.991
40.24325,-34.134,51.8,1,0.994
40.27566667,-34.198,59.7,2,0.99
40.25254167,-34.21516667,53.9,1.6,0.993
40.24879167,-34.22352778,53.5,6.4,0.992
40.29366667,-34.24991667,77.1,1.7,0.971
40.29208333,-34.26233333,69.4,4.1,0.98
40.29670833,-34.27236111,55.4,1.4,0.993
40.27433333,-34.45133333,55,5.7,0.989
40.265625,-34.42419444,69,4.5,0.989
40.229875,-34.38202778,74.4,9.5,0.987
40.21645833,-34.31611111,51.1,8.1,0.993
40.27720833,-34.12822222,51,0.9,0.994
40.29791667,-34.15666667,61.6,1.1,0.993
40.31533333,-34.26269444,59,1.3,0.994
40.38725,-34.27902778,64.4,1.3,0.993
40.400625,-34.28827778,60.4,2,0.994
40.41125,-34.2945,54.5,2.1,0.98
40.42208333,-34.29344444,39,3.7,0.918
40.346375,-34.42247222,51,6.3,0.978
40.38504167,-34.38227778,65.3,2.1,0.992
40.35358333,-34.36794444,63.2,2.5,0.993
40.3805,-34.36155556,60.3,10.4,0.989
40.35695833,-34.35097222,73.8,1.8,0.983
40.42866667,-34.33516667,56.1,2.3,0.986
40.38716667,-34.33127778,61.2,1.9,0.989
40.40508333,-34.31833333,50.4,2.9,0.993
40.31454167,-34.4105,63.2,4.2,0.99
40.33675,-34.39975,71.7,2.3,0.986
40.34075,-34.38988889,71.2,2.6,0.982
40.30116667,-34.36477778,60.2,1.3,0.994
40.27866667,-34.30708333,54.4,1.3,0.993
40.29016667,-34.28930556,40.1,1.2,0.984
39.699625,-34.745,51.7,0.5,0.994
39.72333333,-34.75572222,50.2,0.4,0.995
39.67633333,-34.76186111,48.6,0.5,0.994
39.69804167,-34.77369444,48.3,0.6,0.993
39.70354167,-34.77419444,63.7,0.7,0.986
39.691625,-34.80622222,58,2.8,0.991
39.75241667,-34.75172222,53.4,0.5,0.994
39.73279167,-34.79252778,48.6,1,0.99
39.73208333,-34.80061111,62.8,0.4,0.993
39.74295833,-34.80038889,61.2,0.5,0.992
39.75158333,-34.81352778,79.4,0.5,0.947
39.753,-34.82961111,62.5,0.8,0.994
39.76458333,-34.83330556,52.1,0.5,0.995
39.74658333,-34.89105556,66.2,0.5,0.979
39.62458333,-34.98272222,39.7,0.5,0.956
39.66966667,-34.86005556,75.2,0.5,0.964
39.65470833,-34.83563889,54.2,0.4,0.99
39.67891667,-34.81338889,61,1.5,0.958
39.68679167,-34.80894444,63.5,0.6,0.983
39.67733333,-34.80383333,57.6,0.7,0.981
39.59241667,-34.96158333,55.1,0.5,0.963
39.60391667,-34.95908333,54.4,0.5,0.979
39.61145833,-34.93658333,50.6,0.7,0.955
39.58275,-34.8965,54.6,0.4,0.989
39.590625,-34.84991667,37.1,1.3,0.927
39.62220833,-34.83730556,57.8,0.7,0.98
39.78025,-34.75088889,71.1,1,0.989
39.7725,-34.75688889,53.5,0.6,0.994
39.78641667,-34.75858333,48.3,0.7,0.993
39.786,-34.78186111,55.3,1,0.962
39.79370833,-34.84647222,79.9,0.7,0.961
