ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
152.196915,0.925051,12.310233,0.772458,-0.881694,0.990597,-0.604217,1.158060,0.308082,0.992341,0.310460,-0.721861,308.565157,19.464998,155.937869,19.869009,317.918287,18.506132,1.362877,0.404011,0.958866
152.118986,1.114099,12.279578,0.785314,-0.292351,1.532756,0.740560,1.585670,-0.396984,1.499103,-0.264814,-0.264493,170.657707,20.108051,159.365514,19.845402,183.210204,19.104546,0.740856,-0.262650,1.003506
152.145819,0.459335,12.350870,0.407090,-0.301506,0.559793,0.251408,0.616837,-0.718382,0.496844,-1.445892,-0.684913,739.221231,18.516430,259.407945,19.316429,867.371865,17.416407,1.900023,0.799999,1.100023
152.096975,0.564190,12.316542,0.420445,-0.032700,0.816654,0.526881,0.820969,-0.173001,0.753128,-0.229711,-0.312515,388.489949,19.214916,226.435548,19.464027,422.321938,18.197811,1.266216,0.249111,1.017105
152.096975,0.564190,12.316542,0.420445,-0.032700,0.816654,0.526881,0.820969,-0.173001,0.753128,-0.229711,-0.312515,388.489949,19.214916,226.435548,19.464027,422.321938,18.197811,1.266216,0.249111,1.017105
152.096975,0.564190,12.316542,0.420445,-0.032700,0.816654,0.526881,0.820969,-0.173001,0.753128,-0.229711,-0.312515,388.489949,19.214916,226.435548,19.464027,422.321938,18.197811,1.266216,0.249111,1.017105
152.095821,0.654610,12.300361,0.484399,-0.500359,0.950763,0.832096,0.937911,-0.941971,0.864930,-1.089072,-0.315596,349.761810,19.328936,221.602822,19.487450,378.407514,18.317020,1.170429,0.158514,1.011915
152.095821,0.654610,12.300361,0.484399,-0.500359,0.950763,0.832096,0.937911,-0.941971,0.864930,-1.089072,-0.315596,349.761810,19.328936,221.602822,19.487450,378.407514,18.317020,1.170429,0.158514,1.011915
152.153443,0.737518,12.295051,0.664544,0.850276,0.926727,-1.556319,1.009961,-0.054810,0.792625,-0.069149,-0.699335,395.006353,19.196856,191.065135,19.648434,411.452530,18.226120,1.422314,0.451578,0.970736
152.119080,0.835507,12.272319,0.593270,0.270943,1.096366,0.489759,1.183950,-1.349836,1.144192,-1.179729,-0.319000,228.283116,19.792181,181.266895,19.705591,240.077812,18.811041,0.894550,-0.086590,0.981140
152.119080,0.835507,12.272319,0.593270,0.270943,1.096366,0.489759,1.183950,-1.349836,1.144192,-1.179729,-0.319000,228.283116,19.792181,181.266895,19.705591,240.077812,18.811041,0.894550,-0.086590,0.981140
152.152650,0.918776,12.297332,0.772546,0.100228,1.070989,-0.233508,1.142212,-1.780053,1.002956,-1.774806,-0.701730,336.424638,19.371147,179.759689,19.714657,363.050609,18.362001,1.352655,0.343510,1.009146
152.145551,0.531604,12.327453,0.464428,0.386576,0.630491,-0.406099,0.706701,-0.539268,0.571476,-0.943641,-0.706428,580.741867,18.778408,237.868407,19.410545,617.369866,17.785557,1.624989,0.632137,0.992851
152.157083,1.247930,12.297819,1.105657,-0.487803,1.521985,-1.135277,1.658089,2.756915,1.342298,2.053878,-0.703761,212.693302,19.868980,157.563483,19.857750,189.635407,19.067122,0.790628,-0.011230,0.801859
152.091051,0.754818,12.325847,0.554631,0.362362,1.057446,-1.654830,1.086465,2.985779,1.010574,2.954536,-0.326178,250.414152,19.691719,182.598848,19.697643,300.306389,18.568008,1.129635,0.005924,1.123711
152.091051,0.754818,12.325847,0.554631,0.362362,1.057446,-1.654830,1.086465,2.985779,1.010574,2.954536,-0.326178,250.414152,19.691719,182.598848,19.697643,300.306389,18.568008,1.129635,0.005924,1.123711
152.074407,0.579463,12.294363,0.448312,-0.991552,0.841289,-0.285119,0.874921,-0.633015,0.781164,-0.810348,-0.330025,337.337498,19.368204,175.514793,19.740604,360.740804,18.368933,1.371672,0.372400,0.999271
152.074407,0.579463,12.294363,0.448312,-0.991552,0.841289,-0.285119,0.874921,-0.633015,0.781164,-0.810348,-0.330025,337.337498,19.368204,175.514793,19.740604,360.740804,18.368933,1.371672,0.372400,0.999271
152.211127,1.707993,12.329209,1.433834,0.764700,2.112023,0.519615,2.132077,-4.755875,1.892204,-2.513405,-0.688880,157.173828,20.197414,77.448342,20.628859,171.991289,19.173153,1.455706,0.431444,1.024261
152.211127,1.707993,12.329209,1.433834,0.764700,2.112023,0.519615,2.132077,-4.755875,1.892204,-2.513405,-0.688880,157.173828,20.197414,77.448342,20.628859,171.991289,19.173153,1.455706,0.431444,1.024261
152.131314,0.762353,12.318268,0.707657,-0.563520,0.972361,0.990251,1.077597,0.665650,0.824390,0.807445,-0.646959,385.322237,19.223806,206.967400,19.561634,415.057515,18.216650,1.344984,0.337828,1.007156
152.131314,0.762353,12.318268,0.707657,-0.563520,0.972361,0.990251,1.077597,0.665650,0.824390,0.807445,-0.646959,385.322237,19.223806,206.967400,19.561634,415.057515,18.216650,1.344984,0.337828,1.007156
152.085355,0.942842,12.373794,0.716181,-0.081593,1.634250,0.132001,1.482146,-1.247880,1.282049,-0.973348,-0.215160,233.482894,19.767729,97.006891,20.384382,210.318563,18.954725,1.429657,0.616653,0.813004
152.081179,0.438980,12.285288,0.364192,-0.296985,0.666288,0.554353,0.707822,0.561828,0.605840,0.927355,-0.340107,541.247791,18.854876,247.071773,19.369329,650.531344,17.728750,1.640579,0.514454,1.126125
152.081179,0.438980,12.285288,0.364192,-0.296985,0.666288,0.554353,0.707822,0.561828,0.605840,0.927355,-0.340107,541.247791,18.854876,247.071773,19.369329,650.531344,17.728750,1.640579,0.514454,1.126125
152.081179,0.438980,12.285288,0.364192,-0.296985,0.666288,0.554353,0.707822,0.561828,0.605840,0.927355,-0.340107,541.247791,18.854876,247.071773,19.369329,650.531344,17.728750,1.640579,0.514454,1.126125
152.114618,0.412906,12.281625,0.332369,0.112082,0.647422,0.211379,0.642256,-0.150348,0.540158,-0.278341,-0.254392,477.024884,18.992014,188.353801,19.663952,572.698730,17.867104,1.796848,0.671938,1.124910
152.143254,1.107810,12.298275,0.959175,-0.115959,1.266804,1.309702,1.449155,-0.671004,1.186936,-0.565324,-0.712913,244.741128,19.716599,161.470098,19.831158,252.269214,18.757259,1.073898,0.114559,0.959339
152.167382,0.873640,12.372619,0.719363,-0.918586,0.976833,1.074531,1.065579,-0.769350,0.951718,-0.808380,-0.706046,336.430918,19.371126,157.466628,19.858418,334.543354,18.450788,1.407629,0.487291,0.920338
152.007194,0.831409,12.211271,0.755417,-0.500603,1.363080,-0.170644,1.539042,0.423404,1.259401,0.336195,-0.285248,298.761114,19.500055,314.040423,19.108925,399.896338,18.257051,0.851873,-0.391130,1.243004
152.209063,1.462479,12.332084,1.026318,-0.686806,1.547451,1.896960,1.391691,-1.258052,1.675784,-0.750725,-0.681935,166.965290,20.131800,103.065707,20.318604,176.745737,19.143547,1.175056,0.186804,0.988253
